OriginRegion, DestinationRegion, EventName, IndustryCode, IndustryDescription, ImpactType, Output, Employment, WageAndSalaryEmployment, ProprietorEmployment, EmployeeCompensation, ProprietorIncome, TaxesOnProductionAndImports, OtherPropertyIncome, TagName
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,454,Employment services,Induced,7.560546803989192,4.688323875692903E-05,2.3449698864788138E-05,2.3433539892140886E-05,4.16193462606409,0.7562640695324716,0.012740845372612926,1.0398027992914878,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,455,Business support services,Induced,0.5600127318224402,6.502038349206485E-06,5.099849572502277E-06,1.4021887767042076E-06,0.26301236259145133,0.04683292649209693,0.004011954547355292,-0.03502522915399005,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,456,Travel arrangement and reservation services,Induced,0.8977045397527997,3.1214361053144596E-06,2.052800964652371E-06,1.0686351406620886E-06,0.21749323924094427,0.03546269012220013,0.004026057873485122,0.1558103982393463,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,457,Investigation and security services,Induced,1.292323478500952,1.6769687616147274E-05,1.1499360735779087E-05,5.270326880368184E-06,0.901454551521877,0.1637518045722819,0.009041348182675582,-0.11613900466224618,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,458,Services to buildings,Induced,1.3011223912075156,1.610205332032095E-05,1.4556918861506845E-05,1.545134458814107E-06,0.29308577364297267,0.050050320723076726,0.011578221229945151,0.0853090323026473,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,459,Landscape and horticultural services,Induced,0.7371979192375426,6.990249334449922E-06,5.930059648014916E-06,1.0601896864350053E-06,0.20523867647676627,0.03496727250745144,0.00799932077800246,0.11901063022394329,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,460,Other support services,Induced,0.7922286745854626,4.212341891096985E-06,2.9964891154893814E-06,1.215852775607603E-06,0.25771537793001104,0.03909237358922436,0.0035991004351787117,0.17725842321713234,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,461,Waste management and remediation services,Induced,4.08946149797181,1.3741203768063291E-05,1.0267567380313825E-05,3.4736363877494662E-06,0.9602401920342506,0.08786124473101713,0.12156190803522925,0.583465202983143,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,462,Elementary and secondary schools,Induced,3.309784204261854,6.871100924994775E-05,3.5078403940425514E-05,3.363260530952223E-05,2.543079510121376,0.22193020026890273,0.08363005694642577,-0.4816282522332789,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,463,"Junior colleges, colleges, universities, and professional schools",Induced,1.082505428942897,1.3361849747095023E-05,5.20586862980339E-06,8.155981117291633E-06,0.4469217016758143,0.05991735753515789,0.02986187379020857,0.06325642604149907,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,464,Other educational services,Induced,2.6209695383727367,2.3495960475142434E-05,1.5144257043193573E-05,8.351703431948863E-06,0.8828242204897799,0.05930812090385008,0.08291087509147917,0.17586008913595425,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,465,Offices of physicians,Induced,34.29576875139687,0.00024096757572268838,0.00017178804826153664,6.917952746115172E-05,15.805090858844979,1.6528514752738432,1.0194496063792409,-0.2367256096715422,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,466,Offices of dentists,Induced,3.905770486016443,3.558975355987797E-05,2.9815784359560105E-05,5.773969200317866E-06,1.5654114280240656,0.1446260292033257,0.10412330351576322,0.8242392823350575,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,467,Offices of other health practitioners,Induced,6.872347218914892,6.104803829720074E-05,5.100478207992695E-05,1.0043256217273794E-05,2.852802754770738,0.2521976270103733,0.25420093426327695,1.573174208390923,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,468,Outpatient care centers,Induced,10.41982482935497,6.739891402068773E-05,5.059879025706477E-05,1.6800123763622955E-05,4.083009131323351,0.4031141941330577,0.2077740518425624,1.0449812097979054,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,469,Medical and diagnostic laboratories,Induced,1.5060739053686993,1.0286024962451285E-05,7.796441117127522E-06,2.4895838453237614E-06,0.5882579725011255,0.05019533684623182,0.03829158096472305,0.29841604225950574,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,470,Home health care services,Induced,3.995820269276773,7.894214017233525E-05,7.08816637853957E-05,8.060476386939563E-06,1.936176122775851,0.16558569399404954,0.1526928891807974,0.19059781059406472,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,471,Other ambulatory health care services,Induced,2.371077235562584,3.0327764025760894E-05,2.844985678906105E-05,1.8779072366998468E-06,0.5453372013121413,0.047666989499083726,0.10104430262585572,-0.10526564867786874,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,472,Hospitals,Induced,53.81014176930282,0.0002549559622831784,0.00025439326126730353,5.627010158748022E-07,21.273514998779167,0.13967596177242705,1.3445971172910105,3.795045364123891,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,473,Nursing and community care facilities,Induced,5.93943062127866,5.848115708845786E-05,5.776584801690734E-05,7.153090715505249E-07,3.20584849565747,0.009294134315911494,0.22578135068451097,0.11079926247976342,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,474,"Residential mental health, substance abuse, and other residential care facilities",Induced,4.383962984229795,4.238748112694453E-05,4.167320972918674E-05,7.142713977577855E-07,2.4604960167009566,0.006944334553308038,0.12168145143016247,0.3932537292985924,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,475,Individual and family services,Induced,2.601435812524774,5.790353343633385E-05,3.672853180261586E-05,2.1175001633718002E-05,1.414678636256196,0.2554194776584788,-0.00992899187802655,-0.08557838109617873,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,476,Child day care services,Induced,3.33953473893064,6.571487832893187E-05,4.689040123722374E-05,1.8824477091708135E-05,1.7632020034484654,0.27512305624052447,-0.015235845775430516,0.2242444383101996,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,477,"Community food, housing, and other relief services, including rehabilitation services",Induced,1.7523553256081612,2.0464898689833975E-05,1.4395760680050249E-05,6.069138009783726E-06,0.4597743874458623,0.09432476355972633,-0.007276660475461828,-0.005834604850163794,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,478,Performing arts companies,Induced,0.028370127851369872,3.243594774047633E-07,3.243594774047633E-07,0,0.008789159495114685,0,0.0007779107286358293,0.001917489742218054,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,481,"Independent artists, writers, and performers",Induced,2.235407325337443,1.740113250530711E-05,1.5728399399864393E-06,1.5828292565320672E-05,0.10246971519484842,0.2829246042982952,0.06270186261781498,0.08014986435129624,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,482,Promoters of performing arts and sports and agents for public figures,Induced,1.501835655903257,1.1175700672596704E-05,1.5142672610583678E-06,9.661433411538337E-06,0.09885781102506781,0.1614167446477947,0.02711788550853372,0.03408438959170191,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,483,"Museums, historical sites, zoos, and parks",Induced,0.15015937708559135,1.6517857489883453E-06,1.0619774026026776E-06,5.898083463856676E-07,0.050378060470363834,0.0028312062329160135,0.0021713956594063507,0.001539383036546411,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,484,Amusement parks and arcades,Induced,0.0780060375988916,8.163137286106741E-07,7.153394523805463E-07,1.009742762301277E-07,0.019456037255086166,0.0012086566090729147,0.021689860573188058,0.004314002944225954,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,485,Gambling industries (except casino hotels),Induced,9.636783730302371,5.9831733128235376E-05,5.122467806296426E-05,8.60705506527111E-06,1.3389740939964423,0.058878258240226536,1.0791303077664338,1.6235967748827156,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,486,Other amusement and recreation industries,Induced,3.8153111191192552,4.98207237177196E-05,4.2960538894273886E-05,6.860184823445722E-06,1.3117998557307307,0.07628716187707955,0.5368260839075693,0.16085474633044525,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,487,Fitness and recreational sports centers,Induced,1.5790353028980066,2.8224264279613106E-05,2.558273870162138E-05,2.641525577991728E-06,0.49107898760530466,0.027263822313083386,0.1771853661348249,0.020665884019227466,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,488,Bowling centers,Induced,0.2304937886846448,3.920666806509574E-06,3.5744557016109165E-06,3.462111048986564E-07,0.07535263962595194,0.004183727168034394,0.023071723635970057,-0.004822058718980489,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,489,"Hotels and motels, including casino hotels",Induced,0.0012230791244604866,1.1419143443245514E-08,8.986979424710778E-09,2.4321640185347345E-09,0.00023825638185110778,2.179837221804107E-06,9.285121649294406E-05,0.00022674853341782844,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,490,Other accommodations,Induced,1.3166578791712171,1.0601593488488533E-05,7.90896047842487E-06,2.692633010063663E-06,0.3636544331326046,0.0007173937196606336,0.06307390762183955,0.25539477843223707,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,491,Full-service restaurants,Induced,20.374962341702776,0.00025008874801590115,0.0002236451977381699,2.6443550277731246E-05,5.60628036284688,0.17098592121358938,0.32773288252160654,2.657145343606729,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,492,Limited-service restaurants,Induced,18.11433245414989,0.0001701668652129074,0.00014983026968399326,2.0336595528914136E-05,4.2374838008972135,0.3642470712891265,0.34656363007546226,2.241003161618921,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,493,All other food and drinking places,Induced,9.95204632106135,0.00014507643765575583,0.000128622230990315,1.6454206665440815E-05,3.482186529164022,0.09118364748461658,0.28380539830845397,1.5078932884272447,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,494,"Automotive repair and maintenance, except car washes",Induced,12.699690013481185,0.00011947798792143077,6.966057286446296E-05,4.981741505696782E-05,3.3281541375564068,1.6686124947276475,0.4005642098238558,0.709703675262618,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,495,Car washes,Induced,0.31689439610966236,2.7995085363133735E-06,2.17845898828528E-06,6.21049548028093E-07,0.1343818560693773,0.01760913419967008,0.0064889448029672135,0.013528359505826213,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,496,Electronic and precision equipment repair and maintenance,Induced,1.1609744314569068,1.018084793839631E-05,6.205100545989304E-06,3.975747392407008E-06,0.2955009458867015,0.07855158343463596,0.025259066154776258,0.1344954943971324,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,497,Commercial and industrial machinery and equipment repair and maintenance,Induced,0.06386554129766021,4.802234990340211E-07,1.7170519899246455E-07,3.0851830004155653E-07,0.029504716222004596,0.0054884409930210255,0.002236550037745554,-0.0020814804949172787,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,498,Personal and household goods repair and maintenance,Induced,1.683643100873184,8.773413648219597E-06,5.529461122268837E-06,3.2439525259507604E-06,0.32648610164518055,0.05013801977695839,0.03845288917998456,0.23065035122546573,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,500,Death care services,Induced,1.24715547614525,3.211971593955538E-05,5.749354100857631E-06,2.6370361838697747E-05,0.3023096719166445,0.4249192267644306,0.02361261184883505,-0.17810749898764605,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,501,Dry-cleaning and laundry services,Induced,1.0283044812743833,3.701291096321444E-05,4.738957060822708E-06,3.2273953902391735E-05,0.2256098448991875,0.43576231263466264,0.03409133225025512,-0.20400475603579077,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,502,Other personal services,Induced,5.629576307947404,7.931203135008818E-05,1.8739178849023747E-05,6.0572852501064426E-05,0.626689025103992,0.8988830800064969,0.15263767169924408,0.22358941575422828,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,503,Religious organizations,Induced,9.128904179034677,0.00028919749289174255,0.0002814211017585188,7.776391133223743E-06,4.658801399948573,0.10715635784061436,0,-0.8351630351597347,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,504,"Grantmaking, giving, and social advocacy organizations",Induced,3.6633800564354555,2.374275475115531E-05,2.1621153809396807E-05,2.1216009417585037E-06,0.9410226620797416,0.02649704894640368,0.03312419807138445,0.2427162762216545,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,505,Business and professional associations,Induced,0.6289737959857794,3.4983926031249177E-06,3.1191193626084416E-06,3.792732405164759E-07,0.1320712532896758,0.005200242627104593,0.0092364670834029,0.03588602340568356,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,506,Labor and civic organizations,Induced,3.3160824117060375,3.6684054921622544E-05,3.504687232542403E-05,1.6371825961985218E-06,0.6918647599264184,0.02057882075273028,0.034833859050497254,0.12602384193494917,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,507,Private households,Induced,0.3361550751170619,7.300248660458178E-06,7.300248660458178E-06,0,0.3361550751170619,0,0,0,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,508,Postal service,Induced,1.5839763217971532,1.1524134259508752E-05,1.1524134259508752E-05,0,1.2289967881302506,0,0,0.09121794370752012,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,509,Federal electric utilities,Induced,13.454721687792306,7.800732984423828E-06,7.800732984423828E-06,0,1.4121949277433965,0,0,-0.14387094944090612,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,510,Other federal government enterprises,Induced,0.01495743761083481,4.4814179746320695E-07,4.4814179746320695E-07,0,0.10026396606211802,0,-0.5563173568200652,0.22143853040984623,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,514,Local government passenger transit,Induced,0.031246430539534038,5.987620030980153E-07,5.987620030980153E-07,0,0.033614361790448674,0,0,-0.02845122176228541,""
Rest of MT Group,"Lincoln County, MT (2024)",Rest of MT,516,Other local government enterprises,Induced,0.3572184878371406,1.0362479332026955E-06,1.0362479332026955E-06,0,0.04581471097879383,0,-0.025100094853162447,0.03633226310267541,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,1,Oilseed farming,Indirect,9.468096847941957E-07,1.2042765657347544E-12,2.756865866232682E-13,9.285899791114863E-13,1.8445890035552646E-08,1.3397705772068052E-07,5.538485652422393E-08,5.69907685104342E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,2,Grain farming,Indirect,4.5016794173515366E-05,8.090468482450201E-11,1.4965329595741735E-11,6.593935522876028E-11,1.3223951078042031E-06,3.6376801960266215E-06,-1.8454930623225099E-06,3.511061225236989E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,3,Vegetable and melon farming,Indirect,0.00010183640945030484,3.6767892289695945E-10,2.786594512525879E-10,8.901947164437156E-11,1.027609754802391E-05,2.4084423370956808E-05,4.4872614566318105E-06,2.230279055866269E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,4,Fruit farming,Indirect,2.162897486856303E-06,1.0867716690098335E-11,9.005984728250939E-12,1.861731961847395E-12,2.779950000728599E-07,4.9254041981782256E-06,9.454158682479219E-08,-3.2582364432040517E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,6,"Greenhouse, nursery, and floriculture production",Indirect,3.65788079663546E-05,2.0671707208527842E-10,1.983850545998479E-10,8.332017485430483E-12,9.948758048057125E-06,8.4276650965912E-06,7.577074593153295E-07,-1.5695752230765097E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,10,All other crop farming,Indirect,0.00020066559012082223,1.9901224253573955E-09,2.4615974324009007E-10,1.7439626821173055E-09,2.7706281082219717E-05,2.702778857157901E-05,-5.189647769710184E-08,6.040142244869809E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",Indirect,0.00027109312982886145,1.2826719814570534E-09,1.1571559794046243E-10,1.1669563835165912E-09,3.710233735606653E-06,5.5836002946440115E-05,9.74727487524412E-06,7.503772274050296E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,12,Dairy cattle and milk production,Indirect,2.895138861072168E-06,6.203461315771229E-12,5.084427233343776E-12,1.1190340824274541E-12,1.407054979055257E-07,3.103736305083966E-07,1.8024812121425034E-07,2.4390437052277347E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,13,Poultry and egg production,Indirect,6.496652560091983E-07,4.611351175688438E-13,2.9992418540370203E-13,1.6121093216514184E-13,2.3534060151697503E-08,7.32521410727088E-09,3.402290849051084E-08,2.1119196637219298E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,14,"Animal production, except cattle and poultry and eggs",Indirect,0.0006113155615170212,3.3087182807942046E-09,8.184581961844729E-10,2.4902600846097315E-09,5.0252962770208994E-05,0.00023390358071680539,2.4861277311082847E-05,0.000261171401502178,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,16,Commercial logging,Indirect,2.126901962375891E-05,1.3038307161619686E-10,6.037482042711905E-12,1.2434558957348496E-10,4.518938613997353E-07,1.795213207001805E-05,5.424609290730375E-07,-2.390263545662524E-10,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,18,Commercial hunting and trapping,Indirect,9.856366599461606E-08,3.3984642529857324E-13,0,3.3984642529857324E-13,0,8.97316460178649E-08,6.727657925392715E-09,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,19,Support activities for agriculture and forestry,Indirect,4.1450769183114417E-05,1.703958172646311E-09,6.836371641954448E-10,1.020321008450866E-09,3.164225911704613E-05,6.310839563998732E-06,3.6246539825972463E-06,-1.4928174790316776E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,20,Oil and gas extraction,Indirect,0.04217550948438975,7.10476232105446E-08,0,7.10476232105446E-08,0,0.008957665828368433,0.0047645511310857435,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,24,Gold ore and silver ore mining,Indirect,5.030957225241591E-05,6.768614301371686E-11,6.768614301371686E-11,0,1.0594886192236571E-05,0,4.029908819046859E-06,4.136231443795283E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,27,Sand and gravel mining,Indirect,0.0012549212393385765,3.872890770094113E-09,3.818634046069795E-09,5.425672402431724E-11,0.0003957430955120879,3.081785672374883E-05,0.00011496867867382745,0.00011739320288679103,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,29,Other nonmetallic mineral mining and quarrying,Indirect,0.000312678012574271,7.738371255436453E-10,7.333977350943181E-10,4.043939044932731E-11,0.0001092004805630775,3.444355465706076E-05,2.3050781308822488E-05,3.769201641744454E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,31,Support activities for oil and gas operations,Indirect,4.9296664712591085E-05,3.2872473495799295E-10,1.666803111873779E-11,3.120567038392552E-10,1.1667229560938742E-06,7.873856800235721E-06,5.485076506800382E-06,2.981294799322106E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,33,Other nonmetallic minerals services,Indirect,9.332057189191736E-07,4.489616037073176E-12,3.840904854968101E-13,4.105525551576366E-12,4.234738983875599E-08,1.927804574083293E-08,3.8773307572578014E-08,-3.811773803360872E-10,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,34,Electric power generation - Hydroelectric,Indirect,0.09575241298512295,9.600432622673616E-08,7.033083361610289E-08,2.5673492610633277E-08,0.013319040068328215,-2.8091148191346787E-05,0.010929587651378865,0.010883717101734806,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,42,Electric power transmission and distribution,Indirect,0.14503133617529185,1.0530555802501786E-07,1.0530555802501786E-07,0,0.013730888529125082,0,0.009346886243027602,0.01992836139462064,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,44,"Water, sewage and other systems",Indirect,0.010380818892108139,4.849077002657884E-08,4.849077002657884E-08,0,0.001879403770939161,0,0.0010901569652124771,0.0004315097486551366,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,55,Maintenance and repair construction of nonresidential structures,Indirect,0.2755156348371871,1.2806742791251123E-06,7.314641664507905E-07,5.492101126743216E-07,0.0711897863685346,0.041612959915066666,0.002462662563396207,0.012039167754693967,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,56,Maintenance and repair construction of residential structures,Indirect,0.0003920829950172925,2.417288156201775E-09,1.37789415901237E-09,1.039393997189405E-09,0.00012489966337614716,7.528214757082091E-05,4.088556576321129E-06,1.90377309890969E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,57,"Maintenance and repair construction of highways, streets, bridges, and tunnels",Indirect,0.000786735452756649,3.6770590904567236E-09,2.1005487619159658E-09,1.5765103285407578E-09,0.00020437728023351502,0.00011947182444960938,7.193776254466597E-06,3.728551333200785E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,82,Frozen cakes and other pastries manufacturing,Indirect,3.828156262315962E-07,1.488603499091038E-12,1.488603499091038E-12,0,6.289230144382434E-08,0,2.509167703740579E-09,3.3290458175331396E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,88,"Bread and bakery product, except frozen, manufacturing",Indirect,7.004321580403596E-06,4.5126695246378746E-11,2.2562168055723605E-11,2.2564527190655144E-11,9.60814839582186E-07,3.508342215104776E-07,4.697822474182542E-08,3.0944439317545377E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,93,Other snack food manufacturing,Indirect,4.7085613916651825E-07,7.926002598969452E-13,7.926002598969452E-13,0,5.962403059250543E-08,0,5.965582265700415E-10,1.3363872382351528E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,100,Manufactured ice,Indirect,3.088926123802784E-05,1.6294103409789507E-10,1.4592665134852644E-10,1.70143827493686E-11,1.0234431041548235E-05,7.328409368151496E-10,7.451828499598581E-08,-3.4449361520765194E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,101,Breweries,Indirect,0.00013331168086085681,4.891723082638799E-10,4.594668641857894E-10,2.9705444078090516E-11,2.0040782341106765E-05,6.089341120419279E-09,3.498141494470956E-06,3.9298852183014664E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,103,Distilleries,Indirect,3.971629582052234E-06,5.823228263869317E-12,5.224691022727441E-12,5.985372411418763E-13,2.786368406553992E-07,1.7802861216658482E-10,4.016818197453356E-07,1.142208961957485E-07,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,116,Other textile product mills,Indirect,2.8011245642100153E-05,1.912582655432748E-10,0,1.912582655432748E-10,0,4.743820788253704E-06,4.080403131213572E-07,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,120,Apparel accessories and other apparel manufacturing,Indirect,3.1036334643709374E-06,3.564154800443891E-11,3.564154800443891E-11,0,6.392105592450924E-07,0,1.2342219856038756E-08,6.460599353617345E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,122,Footwear manufacturing,Indirect,3.221601282818061E-05,2.1264618518777282E-10,2.1264618518777282E-10,0,3.21675393133603E-06,0,1.0699085614775284E-07,5.5022526826350147E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,123,Other leather and allied product manufacturing,Indirect,1.3731416882623487E-05,1.0139910346469174E-10,1.0139910346469174E-10,0,2.0383906347907924E-06,0,4.960048106039285E-08,4.7954150140808324E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,125,Wood preservation,Indirect,0.0022410612540130622,2.553502163143365E-09,2.3485503151273883E-09,2.0495184801597672E-10,0.0001306596153000708,2.8279451151050286E-05,1.4069616126238193E-05,0.0001259943379019412,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,144,Printing,Indirect,0.01828886926550742,1.2484672976928176E-07,0,1.2484672976928176E-07,0,0.0024817958942778993,0.0002894277962724775,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,146,Petroleum refineries,Indirect,0.07894673325406866,9.09474811571228E-09,0,9.09474811571228E-09,0,0.0010680763681421362,0.0006613025675687984,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,196,Ready-mix concrete manufacturing,Indirect,0.006224297742439353,1.3393786098915977E-08,1.2466409779943465E-08,9.273763189725107E-10,0.0007802289109696588,1.6544218653244598E-06,0.00010010925993699401,0.00027397814979021113,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,239,Machine shops,Indirect,0.0006728649961744688,3.874861298479228E-09,3.111037930455126E-09,7.638233680241018E-10,0.0001493876441240329,2.9213165292806545E-05,6.882841117879484E-06,1.2612331459571804E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,257,Semiconductor machinery manufacturing,Indirect,9.043763726077312E-05,2.406395157852835E-10,0,2.406395157852835E-10,0,8.897343654470283E-06,9.128097870905923E-07,0,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,311,Lighting fixture manufacturing,Indirect,5.482165178547295E-06,1.6661711768972798E-11,1.3167509549261255E-11,3.4942022197115434E-12,5.340725470411933E-07,5.153381170500533E-09,4.638881738546206E-08,-1.9676717877073183E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,323,All other miscellaneous electrical equipment and component manufacturing,Indirect,4.5426078463674296E-06,1.1389673712422785E-11,6.5217572975132636E-12,4.867916414909522E-12,4.940395957320139E-07,5.681076082599551E-09,2.7368398900166925E-08,-1.2995852941179923E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,348,Wood kitchen cabinet and countertop manufacturing,Indirect,0.00017079215238315632,9.025212959217865E-10,5.232459783762936E-10,3.792753175454928E-10,2.1813868376832036E-05,2.322762287445721E-05,1.1400290203933635E-06,3.0604485225275664E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,364,Jewelry and silverware manufacturing,Indirect,9.040007127877759E-07,4.158054689779555E-12,1.5789744070321574E-12,2.5790802827473976E-12,3.4477662315263325E-08,2.7514395482691404E-08,1.2693547651414745E-08,1.9633488631869275E-08,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,365,Sporting and athletic goods manufacturing,Indirect,7.248018767380493E-05,2.537850237289459E-10,2.0477174363944707E-10,4.9013280089498836E-11,1.0250540063202355E-05,1.4859118951269468E-06,1.4076306549581936E-06,4.4061226118472515E-06,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,374,All other miscellaneous manufacturing,Indirect,0.0004128877226264121,1.355201261048906E-09,1.0170771809910064E-09,3.3812408005789964E-10,5.514883598485291E-05,5.000676845833957E-06,3.874928827934114E-06,2.0661106760928126E-05,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,375,Wholesale - Motor vehicle and motor vehicle parts and supplies,Indirect,0.01699345432087786,3.405417940445364E-08,1.363869019333225E-08,2.0415489211121392E-08,0.0023921864176249916,0.00030276856774894093,0.0004507043041556088,0.0036679025278863126,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,376,Wholesale - Professional and commercial equipment and supplies,Indirect,0.0041982410246116314,1.375529647016473E-08,4.170939489096048E-09,9.584356981068681E-09,0.0018323829556673942,0.0001259248053089104,8.937289257018992E-05,0.00029343465053869634,""
Rest of MT Group,"Madison County, MT (2024)",Rest of MT,377,Wholesale - Household appliances and electrical and electronic goods,Indirect,0.000569303566874641,9.622837377787543E-10,9.622837377787543E-10,0,4.161100366481612E-05,0,1.959786587931884E-05,7.432778484172077E-05,""
